"_ano_pesquisa","dimensao","cargo_atual","setor","valor","qtd_respondentes"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Telecomunicação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Agronegócios","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Outra Opção","Tecnologia/Fábrica de Software","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Automotivo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Tecnologia/Fábrica de Software","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","4"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Varejo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Alimentício","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analytics Engineer","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Finanças ou Bancos","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Marketing","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Educação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor Alimentício","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Outra Opção","Educação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor Automotivo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Outra Opção","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Área de Consultoria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Outra Opção","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Outras Engenharias (não inclui dev)","Tecnologia/Fábrica de Software","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Indústria","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Arquiteto de Dados/Data Architect","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Analista de Suporte/Analista Técnico","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Entretenimento ou Esportes","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","4"
"2025","uso_individual_ia","Outra Opção","Varejo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Tecnologia/Fábrica de Software","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Tecnologia/Fábrica de Software","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Telecomunicação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Finanças ou Bancos","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analytics Engineer","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Outra Opção","Tecnologia/Fábrica de Software","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Internet/Ecommerce","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Finanças ou Bancos","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Educação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Internet/Ecommerce","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Agronegócios","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","4"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Educação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","4"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Setor Público","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","4"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Marketing","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Indústria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Indústria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Varejo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor Imobiliário/ Construção Civil","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Entretenimento ou Esportes","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Marketing","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Agronegócios","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Finanças ou Bancos","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Setor Alimentício","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Setor Público","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Outra Opção","Internet/Ecommerce","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Filantropia/ONG's","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor Público","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Automotivo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Analytics Engineer","Indústria","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Varejo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Outra Opção","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Outra Opção","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Internet/Ecommerce","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Marketing","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Alimentício","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Internet/Ecommerce","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Varejo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Outra Opção","Finanças ou Bancos","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Entretenimento ou Esportes","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Outra Opção","Setor Público","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor de Energia","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Agronegócios","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Analytics Engineer","Outra Opção","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Telecomunicação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Área da Saúde","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Público","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Internet/Ecommerce","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Outra Opção","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Tecnologia/Fábrica de Software","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Setor Alimentício","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Educação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Automotivo","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Marketing","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Arquiteto de Dados/Data Architect","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Educação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Analytics Engineer","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Outra Opção","Área da Saúde","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Professor/Pesquisador","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","3"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Outra Opção","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Seguros ou Previdência","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Arquiteto de Dados/Data Architect","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Setor Público","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","3"
"2025","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Varejo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","3"
"2025","uso_individual_ia","Arquiteto de Dados/Data Architect","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Internet/Ecommerce","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Telecomunicação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Professor/Pesquisador","Educação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Finanças ou Bancos","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Indústria","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Imobiliário/ Construção Civil","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Telecomunicação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
